product_id,title,keyword,sort,page,position,sales,scraped_at
33111828,Aircall.io ® module for Perfex crm,perfex integration,relevance,3,77,23,2026-08-12T12:06:14+00:00
49922588,Perfex SaaS Bundle - Multi-Tenancy & Automation,perfex integration,relevance,3,78,70,2026-08-12T12:06:14+00:00
28895343,"XERO module for Perfex CRM - Synchronize Invoices, Payments",perfex integration,relevance,3,79,57,2026-08-12T12:06:14+00:00
61372175,"FormSync – Automated Form to Lead, Customer & Ticket Sync for Perfex CRM",perfex integration,relevance,3,80,31,2026-08-12T12:06:14+00:00
62595906,Gym Management Module for Perfex CRM,perfex integration,relevance,3,81,2,2026-08-12T12:06:14+00:00
59253668,Passkey Login Module for Perfex CRM,perfex integration,relevance,3,82,15,2026-08-12T12:06:14+00:00
58739983,"2FA Authenticator Module for Perfex CRM – Compatible with Google, Microsoft, Authy & More",perfex integration,relevance,3,83,32,2026-08-12T12:06:14+00:00
27515681,QuickBooks® Online Module for Perfex CRM - Real Time and Scheduled Synchronization,perfex integration,relevance,3,84,150,2026-08-12T12:06:14+00:00
61856054,Smart Address Autofill for Perfex CRM,perfex integration,relevance,3,85,3,2026-08-12T12:06:14+00:00
55692143,PayMoney - Perfex Crm Payment Addon,perfex integration,relevance,3,86,5,2026-08-12T12:06:14+00:00
29084049,SAGE® Module for Perfex CRM,perfex integration,relevance,3,87,34,2026-08-12T12:06:14+00:00
58607295,LoginFlow – Otpless for Perfex CRM,perfex integration,relevance,3,88,2,2026-08-12T12:06:14+00:00
51516561,Share / Hide Task Comments Module for Perfex CRM,perfex integration,relevance,3,89,11,2026-08-12T12:06:14+00:00
47020035,Page Builder Pro for Perfex CRM with Landing Page Control,perfex integration,relevance,3,90,109,2026-08-12T12:06:14+00:00
62256564,Whereby Meetings Module for Perfex CRM,perfex integration,relevance,4,91,1,2026-08-12T12:06:23+00:00
49908170,Project Management & Freelancer Business Module s Bundle for Perfex CRM,perfex integration,relevance,4,92,25,2026-08-12T12:06:23+00:00
25236502,Flutterwave Payment Gateway for Perfex CRM,perfex integration,relevance,4,93,23,2026-08-12T12:06:23+00:00
58344793,Paddle Payment Gateway for Perfex CRM,perfex integration,relevance,4,94,0,2026-08-12T12:06:23+00:00
58503519,SSLCommerz Payment Gateway for Perfex CRM,perfex integration,relevance,4,95,2,2026-08-12T12:06:23+00:00
54836716,Client One-Time Password Module For Perfex CRM,perfex integration,relevance,4,96,25,2026-08-12T12:06:23+00:00
53052338,"WhatsBot - WhatsApp Marketing, Bot, Chat & AI Personal Assistant Module for Perfex CRM",perfex integration,relevance,4,97,399,2026-08-12T12:06:23+00:00
63011268,Image Editor Module For Perfex CRM,perfex integration,relevance,4,98,0,2026-08-12T12:06:23+00:00
49908117,Business Tools Module s Bundle - Perfex CRM Productivity Pack,perfex integration,relevance,4,99,17,2026-08-12T12:06:23+00:00
49908080,"E-commerce Business Module s Bundle for Perfex CRM - POS, Inventory & other smart tools",perfex integration,relevance,4,100,13,2026-08-12T12:06:23+00:00
61686467,Policy and Claims Management for Perfex CRM,perfex integration,relevance,4,101,16,2026-08-12T12:06:23+00:00
63032352,"WooSync — WooCommerce Orders, Customers & Invoices Sync for Perfex CRM",perfex integration,relevance,4,102,5,2026-08-12T12:06:23+00:00
59912180,Aamarpay Payment Gateway for Perfex CRM,perfex integration,relevance,4,103,0,2026-08-12T12:06:23+00:00
24915950,WhatsApp Chat Module - Internal Client & Staff Support for Perfex CRM,perfex integration,relevance,4,104,199,2026-08-12T12:06:23+00:00
58990551,NoteBoard – Notes & Broadcast Module for Perfex CRM,perfex integration,relevance,4,105,14,2026-08-12T12:06:23+00:00
50406188,Marketing Business Module s Bundle - Perfex CRM Smart Tools,perfex integration,relevance,4,106,13,2026-08-12T12:06:23+00:00
28734726,"MNS - Perfex CRM Application para MacOS, Windows, Linux",perfex integration,relevance,4,107,145,2026-08-12T12:06:23+00:00
61557558,PayTR Payment Gateway for Perfex CRM,perfex integration,relevance,4,108,1,2026-08-12T12:06:23+00:00
33990019,Mailwizz EMA - Campaign Builder Module for Perfex CRM,perfex integration,relevance,4,109,58,2026-08-12T12:06:23+00:00
28902724,Xero® Online Module for Perfex CRM - Spend less time on the books,perfex integration,relevance,4,110,54,2026-08-12T12:06:23+00:00
54636335,WhatsBot REST API Module for Perfex CRM - Connect your WhatsBot with third party applications,perfex integration,relevance,4,111,28,2026-08-12T12:06:23+00:00
27095883,Telegram Smart Notifications & Automation Center for Perfex CRM,perfex integration,relevance,4,112,87,2026-08-12T12:06:23+00:00
59277736,Favorite Links Module For Perfex CRM,perfex integration,relevance,4,113,27,2026-08-12T12:06:23+00:00
56960536,"3D Studio Module for Perfex CRM – Create, Manage, and Showcase 3D Designs",perfex integration,relevance,4,114,4,2026-08-12T12:06:23+00:00
57657550,MyShopify Module for Perfex CRM,perfex integration,relevance,4,115,9,2026-08-12T12:06:23+00:00
25459077,Appointly - Perfex CRM Appointments,perfex integration,relevance,4,116,1500,2026-08-12T12:06:23+00:00
62297963,"Data Builder — Visual Reporting, REST API & GraphQL for Perfex CRM",perfex integration,relevance,4,117,12,2026-08-12T12:06:23+00:00
60471517,Google Geo Location Module for Perfex CRM,perfex integration,relevance,4,118,18,2026-08-12T12:06:23+00:00
23832484,Live Chat module for Perfex CRM - Smart Customer Support,perfex integration,relevance,4,119,153,2026-08-12T12:06:23+00:00
26512492,Shopier Payment Gateway for Perfex CRM,perfex integration,relevance,4,120,13,2026-08-12T12:06:23+00:00
58558714,SaaS module for Concord - Transform your CRM into a Powerful Multi-Tenancy Solution,perfex integration,relevance,5,121,55,2026-08-12T12:06:29+00:00
61576402,NetGSM Sms Module for Perfex CRM,perfex integration,relevance,5,122,1,2026-08-12T12:06:29+00:00
63079516,AttendMaster – Enterprise Attendance & Payroll Suite for Perfex CRM,perfex integration,relevance,5,123,6,2026-08-12T12:06:29+00:00
58558594,"Google Workspace Integration Module for Concord CRM - Google Drive, Sheets, Docs, Forms & Slides",perfex integration,relevance,5,124,21,2026-08-12T12:06:29+00:00
47407556,Perfex CRM Video Chat Add-on from LiveSmart,perfex integration,relevance,5,125,36,2026-08-12T12:06:29+00:00
57110534,Domain Manager for Perfex CRM – Manage and Track Your Domains Efficiently,perfex integration,relevance,5,126,51,2026-08-12T12:06:29+00:00
52429331,Thawani Payment Gateway Module for Perfex CRM,perfex integration,relevance,5,127,3,2026-08-12T12:06:29+00:00
28622550,Timesheets and Leave Management module for Perfex CRM,perfex integration,relevance,5,128,1200,2026-08-12T12:06:29+00:00
35742698,Paytm Payment Gateway Plugin for Perfex CRM,perfex integration,relevance,5,129,10,2026-08-12T12:06:29+00:00
54496463,Toast Master for Perfex CRM,perfex integration,relevance,5,130,17,2026-08-12T12:06:29+00:00
58607301,Appointment Booking and Scheduling module for Perfex,perfex integration,relevance,5,131,13,2026-08-12T12:06:29+00:00
49053979,XML Toolkit With E-Invoice export for Perfex CRM.,perfex integration,relevance,5,132,96,2026-08-12T12:06:29+00:00
24003506,Razorpay Payment Gateway for Perfex CRM,perfex integration,relevance,5,133,116,2026-08-12T12:06:29+00:00
24219858,Custom JavaScript module for Perfex,perfex integration,relevance,5,134,132,2026-08-12T12:06:29+00:00
24076921,Paystack Payment Gateway for Perfex CRM,perfex integration,relevance,5,135,43,2026-08-12T12:06:29+00:00
54341289,Slack Alert module for Perfex CRM,perfex integration,relevance,5,136,10,2026-08-12T12:06:29+00:00
36139176,Myfatoorah Payment Gateway Module for Perfex CRM,perfex integration,relevance,5,137,16,2026-08-12T12:06:29+00:00
24451975,Brevo SMS notification Module for Perfex CRM formerly SendInBlue,perfex integration,relevance,5,138,71,2026-08-12T12:06:29+00:00
57186993,Logistics Management module for Perfex CRM,perfex integration,relevance,5,139,71,2026-08-12T12:06:29+00:00
37286054,Coinbase Crypto Payment gateway for Perfex CRM,perfex integration,relevance,5,140,18,2026-08-12T12:06:29+00:00
60296713,Quality Management module for Perfex CRM,perfex integration,relevance,5,141,16,2026-08-12T12:06:29+00:00
37170358,Perfex CRM ClickSend SMS Module,perfex integration,relevance,5,142,15,2026-08-12T12:06:29+00:00
49001177,Moyasar Payment Gateway Module for Perfex CRM,perfex integration,relevance,5,143,3,2026-08-12T12:06:29+00:00
56109655,Hopper Tools - Utility Module for Perfex CRM,perfex integration,relevance,5,144,5,2026-08-12T12:06:29+00:00
40021476,Sales Agent Management module for Perfex CRM,perfex integration,relevance,5,145,240,2026-08-12T12:06:29+00:00
28024258,Omni Channel Sales module for Perfex CRM,perfex integration,relevance,5,146,554,2026-08-12T12:06:29+00:00
25615418,Assets Management & Asset Tracking module for Perfex CRM,perfex integration,relevance,5,147,548,2026-08-12T12:06:29+00:00
37271690,Affiliate Management module for Perfex CRM,perfex integration,relevance,5,148,110,2026-08-12T12:06:29+00:00
52358890,Xrise Admin/Staff Mobile App for Rise CRM,perfex integration,relevance,5,149,27,2026-08-12T12:06:29+00:00
47592024,Tap Payment Gateway Module for Perfex CRM,perfex integration,relevance,5,150,12,2026-08-12T12:06:29+00:00
64257372,Perfex MCP - AI Integration Bridge for Perfex CRM,perfex mcp,relevance,1,1,4,2026-08-12T12:10:12+00:00
59512445,Anna – AI Copilot & MCP Integration for Perfex CRM,perfex mcp,relevance,1,2,27,2026-08-12T12:10:12+00:00
46161326,ProjectSpot - Projects Showcase For Clients Perfex Module,perfex module,relevance,1,1,25,2026-08-12T12:12:29+00:00
64745705,"ScreenCapture – Screen Capture, Recording & Annotation Module for Perfex CRM",perfex module,relevance,1,2,0,2026-08-12T12:12:29+00:00
64235819,PWA & Push Notifications Module for Perfex CRM,perfex module,relevance,1,3,10,2026-08-12T12:12:29+00:00
47427853,Perfex CRM module s bundle,perfex module,relevance,1,4,18,2026-08-12T12:12:29+00:00
63426623,Approval Workflow Module for Perfex CRM,perfex module,relevance,1,5,9,2026-08-12T12:12:29+00:00
25337376,WooCommerce Module for Perfex CRM,perfex module,relevance,1,6,536,2026-08-12T12:12:29+00:00
45847256,Mpesa Gateway - Perfex CRM module,perfex module,relevance,1,7,19,2026-08-12T12:12:29+00:00
31317939,HR Records module for Perfex CRM,perfex module,relevance,1,8,946,2026-08-12T12:12:29+00:00
27260667,Recruitment Management module for Perfex CRM,perfex module,relevance,1,9,697,2026-08-12T12:12:29+00:00
55055074,Appointment Module for Perfex CRM,perfex module,relevance,1,10,101,2026-08-12T12:12:29+00:00
27465701,Inventory Management module for Perfex CRM,perfex module,relevance,1,11,1900,2026-08-12T12:12:29+00:00
33392459,Lead Manager Module for Perfex CRM,perfex module,relevance,1,12,580,2026-08-12T12:12:29+00:00
27462292,Purchase Management module for Perfex CRM,perfex module,relevance,1,13,1700,2026-08-12T12:12:29+00:00
31540126,Accounting and Bookkeeping module for Perfex CRM,perfex module,relevance,1,14,1600,2026-08-12T12:12:29+00:00
50192137,PDF Customizer module for Perfex CRM,perfex module,relevance,1,15,206,2026-08-12T12:12:29+00:00
59910286,Workflow Automation module for Perfex CRM,perfex module,relevance,1,16,81,2026-08-12T12:12:29+00:00
63853557,AI Assistant Module For Perfex CRM,perfex module,relevance,1,17,1,2026-08-12T12:12:29+00:00
62237887,AI Reports Module for Perfex CRM,perfex module,relevance,1,18,17,2026-08-12T12:12:29+00:00
28622550,Timesheets and Leave Management module for Perfex CRM,perfex module,relevance,1,19,1200,2026-08-12T12:12:29+00:00
39897941,Marketing Automation module for Perfex CRM,perfex module,relevance,1,20,596,2026-08-12T12:12:29+00:00
63500400,News Feed Module For Perfex CRM,perfex module,relevance,1,21,2,2026-08-12T12:12:29+00:00
45928441,PrediX - AI Module For Perfex CRM,perfex module,relevance,1,22,192,2026-08-12T12:12:29+00:00
31830634,HR Payroll module for Perfex CRM,perfex module,relevance,1,23,786,2026-08-12T12:12:29+00:00
33455479,Reminder module for Perfex CRM,perfex module,relevance,1,24,212,2026-08-12T12:12:29+00:00
24219858,Custom JavaScript module for Perfex,perfex module,relevance,1,25,132,2026-08-12T12:12:29+00:00
38350010,Webhooks Automation Module for Perfex CRM,perfex module,relevance,1,26,634,2026-08-12T12:12:29+00:00
33053316,Add-on Statuses Module for Perfex CRM,perfex module,relevance,1,27,363,2026-08-12T12:12:29+00:00
37233985,Manufacturing Management module for Perfex CRM,perfex module,relevance,1,28,429,2026-08-12T12:12:29+00:00
62255627,Repair Management Module for Perfex CRM,perfex module,relevance,1,29,10,2026-08-12T12:12:29+00:00
53506708,Document Management module for Perfex CRM,perfex module,relevance,1,30,207,2026-08-12T12:12:29+00:00
47996439,Flexible Backup and Restore Module for Perfex,perfex module,relevance,2,31,228,2026-08-12T12:12:36+00:00
53317745,Zapier module for Perfex CRM - Workflow Automation,perfex module,relevance,2,32,176,2026-08-12T12:12:36+00:00
63404011,PolyCMS – CMS & Website Builder Module for Perfex CRM,perfex module,relevance,2,33,18,2026-08-12T12:12:36+00:00
51924816,Extra Settings Module For Perfex CRM,perfex module,relevance,2,34,144,2026-08-12T12:12:36+00:00
60316494,Whiteboard Module for Perfex CRM,perfex module,relevance,2,35,14,2026-08-12T12:12:36+00:00
57186993,Logistics Management module for Perfex CRM,perfex module,relevance,2,36,71,2026-08-12T12:12:36+00:00
27664874,Perfex Zoom Meeting Module,perfex module,relevance,2,37,184,2026-08-12T12:12:36+00:00
53420896,Fleet Management module for Perfex CRM,perfex module,relevance,2,38,129,2026-08-12T12:12:36+00:00
53565756,Invoice Builder module for Perfex CRM,perfex module,relevance,2,39,104,2026-08-12T12:12:36+00:00
31482935,File Sharing module for Perfex CRM,perfex module,relevance,2,40,498,2026-08-12T12:12:36+00:00
57278608,Advanced Permissions Management Module for Perfex CRM,perfex module,relevance,2,41,63,2026-08-12T12:12:36+00:00
53620283,Service Management module for Perfex CRM,perfex module,relevance,2,42,108,2026-08-12T12:12:36+00:00
37260381,Video library module for Perfex Crm,perfex module,relevance,2,43,112,2026-08-12T12:12:36+00:00
63990406,LinkedIn Lead Pro Module For Perfex CRM,perfex module,relevance,2,44,0,2026-08-12T12:12:36+00:00
55015831,CashFlow Module for Perfex CRM,perfex module,relevance,2,45,24,2026-08-12T12:12:36+00:00
46070331,Perfex CRM SaaS Module - Transform Your Perfex CRM into a Powerful Multi-Tenancy Solution,perfex module,relevance,2,46,1100,2026-08-12T12:12:36+00:00
42314050,MailChimp Module for Perfex CRM,perfex module,relevance,2,47,44,2026-08-12T12:12:36+00:00
63079715,Flexi File Manager Module for Perfex,perfex module,relevance,2,48,2,2026-08-12T12:12:36+00:00
51099618,Delivery Note Module for Perfex CRM,perfex module,relevance,2,49,97,2026-08-12T12:12:36+00:00
56100832,Project Management Enhancements Module for Perfex CRM,perfex module,relevance,2,50,117,2026-08-12T12:12:36+00:00
54022516,SMS Management Module for Perfex CRM,perfex module,relevance,2,51,45,2026-08-12T12:12:36+00:00
55374605,Multiple Address Module for Perfex CRM,perfex module,relevance,2,52,38,2026-08-12T12:12:36+00:00
55777092,Trade Job Management Module for Perfex CRM,perfex module,relevance,2,53,44,2026-08-12T12:12:36+00:00
59253668,Passkey Login Module for Perfex CRM,perfex module,relevance,2,54,15,2026-08-12T12:12:36+00:00
62402925,PulseChat - OmniChannel AI Customer Service module for Perfex CRM,perfex module,relevance,2,55,52,2026-08-12T12:12:36+00:00
55734584,Task Signature Module - Perfex CRM,perfex module,relevance,2,56,33,2026-08-12T12:12:36+00:00
59277736,Favorite Links Module For Perfex CRM,perfex module,relevance,2,57,27,2026-08-12T12:12:36+00:00
62595906,Gym Management Module for Perfex CRM,perfex module,relevance,2,58,2,2026-08-12T12:12:36+00:00
54202997,Sketchboard Module for Perfex CRM,perfex module,relevance,2,59,31,2026-08-12T12:12:36+00:00
33744597,Dynamic Customized Theme Module for Perfex CRM,perfex module,relevance,2,60,327,2026-08-12T12:12:36+00:00
50079462,Workflow Rules and Automation Module for Perfex,perfex module,relevance,3,61,145,2026-08-12T12:12:43+00:00
53668621,Lead Checklist Module For Perfex CRM,perfex module,relevance,3,62,46,2026-08-12T12:12:43+00:00
60692166,Website Maintenance Management Module for Perfex CRM,perfex module,relevance,3,63,28,2026-08-12T12:12:43+00:00
60924685,Rental Management module for Perfex CRM,perfex module,relevance,3,64,16,2026-08-12T12:12:43+00:00
36018555,Idea Hub module for Perfex CRM,perfex module,relevance,3,65,70,2026-08-12T12:12:43+00:00
37327693,Fixed Equipment Management module for Perfex CRM,perfex module,relevance,3,66,396,2026-08-12T12:12:43+00:00
25308081,Mailbox - Webmail Client & Email Automation Module for Perfex CRM,perfex module,relevance,3,67,1800,2026-08-12T12:12:43+00:00
28024258,Omni Channel Sales module for Perfex CRM,perfex module,relevance,3,68,554,2026-08-12T12:12:43+00:00
25615418,Assets Management & Asset Tracking module for Perfex CRM,perfex module,relevance,3,69,548,2026-08-12T12:12:43+00:00
37271690,Affiliate Management module for Perfex CRM,perfex module,relevance,3,70,110,2026-08-12T12:12:43+00:00
53534945,Customer Service Management module for Perfex CRM,perfex module,relevance,3,71,104,2026-08-12T12:12:43+00:00
53800245,Report Builder module for Perfex CRM,perfex module,relevance,3,72,92,2026-08-12T12:12:43+00:00
60471517,Google Geo Location Module for Perfex CRM,perfex module,relevance,3,73,18,2026-08-12T12:12:43+00:00
27643032,Call Log 1.2.0 module for Perfex CRM,perfex module,relevance,3,74,406,2026-08-12T12:12:43+00:00
27912036,Custom Task Filters Module for Perfex CRM,perfex module,relevance,3,75,251,2026-08-12T12:12:43+00:00
40021476,Sales Agent Management module for Perfex CRM,perfex module,relevance,3,76,240,2026-08-12T12:12:43+00:00
57657550,MyShopify Module for Perfex CRM,perfex module,relevance,3,77,9,2026-08-12T12:12:43+00:00
24025081,Perfex CRM Custom JS Module,perfex module,relevance,3,78,159,2026-08-12T12:12:43+00:00
53691837,Warranty Management module for Perfex CRM,perfex module,relevance,3,79,41,2026-08-12T12:12:43+00:00
60529230,Sticky Notes Module For Perfex CRM,perfex module,relevance,3,80,14,2026-08-12T12:12:43+00:00
61902641,API Integration Manager Module for Perfex CRM,perfex module,relevance,3,81,10,2026-08-12T12:12:43+00:00
60638291,Catering Management Module for Perfex CRM,perfex module,relevance,3,82,8,2026-08-12T12:12:43+00:00
57523732,Workshop Management module for Perfex CRM,perfex module,relevance,3,83,45,2026-08-12T12:12:43+00:00
33392457,Add-on SMS Manager Module for Perfex CRM,perfex module,relevance,3,84,202,2026-08-12T12:12:43+00:00
33175615,Advanced To do Manager Module for Perfex CRM,perfex module,relevance,3,85,180,2026-08-12T12:12:43+00:00
31462895,Advanced Lead Filters Module for Perfex CRM,perfex module,relevance,3,86,293,2026-08-12T12:12:43+00:00
56550710,Advanced Support Management Module for Perfex CRM,perfex module,relevance,3,87,42,2026-08-12T12:12:43+00:00
27819018,Mindmap module 1.0.5 for Perfex CRM,perfex module,relevance,3,88,118,2026-08-12T12:12:43+00:00
61099524,PEPPOL Integration Module for Perfex CRM,perfex module,relevance,3,89,10,2026-08-12T12:12:43+00:00
60296713,Quality Management module for Perfex CRM,perfex module,relevance,3,90,16,2026-08-12T12:12:43+00:00
60944354,Talent Agency Management Module for Perfex CRM,perfex module,relevance,4,91,8,2026-08-12T12:12:50+00:00
38690826,WhatsApp Cloud API Business Integration module for Perfex CRM,perfex module,relevance,4,92,434,2026-08-12T12:12:50+00:00
61202057,Regulatory Compliance Management Module for Perfex CRM,perfex module,relevance,4,93,15,2026-08-12T12:12:50+00:00
56043834,Quickbooks Integration module for Perfex CRM,perfex module,relevance,4,94,43,2026-08-12T12:12:50+00:00
61207064,Customer Files Hub Module For Perfex CRM,perfex module,relevance,4,95,12,2026-08-12T12:12:50+00:00
50659648,Google Lead Finder module for Perfex CRM,perfex module,relevance,4,96,155,2026-08-12T12:12:50+00:00
52581931,Project Kanban View Module For Perfex CRM,perfex module,relevance,4,97,70,2026-08-12T12:12:50+00:00
58659187,Hotel Management System Module for Perfex CRM,perfex module,relevance,4,98,24,2026-08-12T12:12:50+00:00
54272663,Expense Subcategory Module For Perfex CRM,perfex module,relevance,4,99,35,2026-08-12T12:12:50+00:00
38264682,Indiamart Leads Integration Module for Perfex CRM,perfex module,relevance,4,100,59,2026-08-12T12:12:50+00:00
53405076,Greetings Manager Module For Perfex CRM,perfex module,relevance,4,101,34,2026-08-12T12:12:50+00:00
51098916,Purchase Order Module for Perfex CRM,perfex module,relevance,4,102,55,2026-08-12T12:12:50+00:00
62256564,Whereby Meetings Module for Perfex CRM,perfex module,relevance,4,103,1,2026-08-12T12:12:50+00:00
53528489,User Mention Module for Perfex CRM,perfex module,relevance,4,104,32,2026-08-12T12:12:50+00:00
61362503,Ticket Kanban View Module For Perfex CRM,perfex module,relevance,4,105,8,2026-08-12T12:12:50+00:00
53352209,Custom SMS Gateway module for Perfex CRM,perfex module,relevance,4,106,38,2026-08-12T12:12:50+00:00
63011268,Image Editor Module For Perfex CRM,perfex module,relevance,4,107,0,2026-08-12T12:12:50+00:00
57375768,Google Analytics module for Perfex CRM,perfex module,relevance,4,108,22,2026-08-12T12:12:50+00:00
45902802,Perfex CRM SaaS - The Official Multi Tenancy Support module,perfex module,relevance,4,109,426,2026-08-12T12:12:50+00:00
56832803,Web to Customer Registration Module For Perfex CRM,perfex module,relevance,4,110,47,2026-08-12T12:12:50+00:00
45792758,QuickShare - File transfer & sharing module for Perfex CRM,perfex module,relevance,4,111,55,2026-08-12T12:12:50+00:00
45358411,Lead Follow up Scheduler Module for Perfex CRM,perfex module,relevance,4,112,126,2026-08-12T12:12:50+00:00
51121417,vCard Module For Perfex CRM,perfex module,relevance,4,113,11,2026-08-12T12:12:50+00:00
61757725,Florist Shop Management Module for Perfex CRM,perfex module,relevance,4,114,2,2026-08-12T12:12:50+00:00
57466293,Real Estate Management module for Perfex CRM,perfex module,relevance,4,115,58,2026-08-12T12:12:50+00:00
61063858,FreeAgent Integration Module for Perfex CRM,perfex module,relevance,4,116,1,2026-08-12T12:12:50+00:00
56043855,Xero Integration module for Perfex CRM,perfex module,relevance,4,117,23,2026-08-12T12:12:50+00:00
58896062,Login as Staff or Customers – Impersonation Module for Perfex CRM,perfex module,relevance,4,118,55,2026-08-12T12:12:50+00:00
59321654,Redsys Payment Module for Perfex CRM,perfex module,relevance,4,119,3,2026-08-12T12:12:50+00:00
58607301,Appointment Booking and Scheduling module for Perfex,perfex module,relevance,4,120,13,2026-08-12T12:12:50+00:00
52034853,Swiss QR Bill Module For Perfex CRM,perfex module,relevance,5,121,28,2026-08-12T12:13:42+00:00
56043884,Zoho Integration module for Perfex CRM,perfex module,relevance,5,122,23,2026-08-12T12:13:42+00:00
37431497,Telegram Notification Module For Perfex CRM,perfex module,relevance,5,123,31,2026-08-12T12:13:42+00:00
61500332,Mattermost Notifications Module for Perfex CRM,perfex module,relevance,5,124,0,2026-08-12T12:13:42+00:00
61820857,FlexSocial - Perfex AI Social Media Management and Marketing Module,perfex module,relevance,5,125,35,2026-08-12T12:13:42+00:00
56925737,Customer Task Manage Module For Perfex CRM,perfex module,relevance,5,126,32,2026-08-12T12:13:42+00:00
56756901,Knowledge Base Advancements Module for Perfex CRM,perfex module,relevance,5,127,32,2026-08-12T12:13:42+00:00
61576402,NetGSM Sms Module for Perfex CRM,perfex module,relevance,5,128,1,2026-08-12T12:13:42+00:00
50095991,Affiliate Module for Perfex CRM - Simple and Effective,perfex module,relevance,5,129,76,2026-08-12T12:13:42+00:00
58990551,NoteBoard – Notes & Broadcast Module for Perfex CRM,perfex module,relevance,5,130,14,2026-08-12T12:13:42+00:00
32470681,Advanced Task Timesheet Manager Module for Perfex CRM,perfex module,relevance,5,131,196,2026-08-12T12:13:42+00:00
37304639,QR Code addon module for Perfex CRM,perfex module,relevance,5,132,114,2026-08-12T12:13:42+00:00
46529957,ReportPlus - Effortles Automated Reporting Module for Perfex CRM,perfex module,relevance,5,133,74,2026-08-12T12:13:42+00:00
53623513,Notes List Viewer Module for Perfex CRM,perfex module,relevance,5,134,32,2026-08-12T12:13:42+00:00
59551246,Reputation Management module for Perfex CRM,perfex module,relevance,5,135,5,2026-08-12T12:13:42+00:00
40007233,Add-on Password Validation Module for Perfex CRM,perfex module,relevance,5,136,37,2026-08-12T12:13:42+00:00
26758548,Bookmark links module for Perfex CRM,perfex module,relevance,5,137,110,2026-08-12T12:13:42+00:00
57575570,Marketing Planning Management module for Perfex CRM,perfex module,relevance,5,138,34,2026-08-12T12:13:42+00:00
62682109,Service Management Module + Technician Mobile App for Perfex CRM,perfex module,relevance,5,139,5,2026-08-12T12:13:42+00:00
49531619,Event Management and Ticket Booking Module for Perfex,perfex module,relevance,5,140,90,2026-08-12T12:13:42+00:00
47254047,Perfect SaaS - Powerful Multi-Tenancy Module for Perfex CRM,perfex module,relevance,5,141,175,2026-08-12T12:13:42+00:00
52362027,Payfast Payment Gateway Module for Perfex CRM,perfex module,relevance,5,142,18,2026-08-12T12:13:42+00:00
36115399,Elite Download Module s for Perfex CRM,perfex module,relevance,5,143,27,2026-08-12T12:13:42+00:00
52004114,WhatsApp Official Cloud API Chat & Marketing Automation module for Perfex CRM,perfex module,relevance,5,144,425,2026-08-12T12:13:42+00:00
60296638,Product Lifecycle Management module for Perfex CRM,perfex module,relevance,5,145,11,2026-08-12T12:13:42+00:00
27169285,"Perfex Shop - eCommerce, POS & Inventory Management Module for Products & Services",perfex module,relevance,5,146,623,2026-08-12T12:13:42+00:00
51125221,Discussion and Community Forum Module for Perfex,perfex module,relevance,5,147,29,2026-08-12T12:13:42+00:00
37170358,Perfex CRM ClickSend SMS Module,perfex module,relevance,5,148,15,2026-08-12T12:13:42+00:00
23832484,Live Chat module for Perfex CRM - Smart Customer Support,perfex module,relevance,5,149,153,2026-08-12T12:13:42+00:00
51624054,LogTracker - The Powerful Error Tracking Module for Perfex CRM,perfex module,relevance,5,150,62,2026-08-12T12:13:42+00:00
54341289,Slack Alert module for Perfex CRM,perfex module,relevance,6,151,10,2026-08-12T12:13:51+00:00
58629456,Business Bundle Module s for Perfex CRM,perfex module,relevance,6,152,3,2026-08-12T12:13:51+00:00
54869954,Perfex GraphQL API - Smart Data Query & Custom Modules Access,perfex module,relevance,6,153,70,2026-08-12T12:13:51+00:00
61043239,GoCardless Workflow Integration Module for Perfex CRM,perfex module,relevance,6,154,2,2026-08-12T12:13:51+00:00
59642653,Password Rotation & Expiry – Security Module for Perfex CRM,perfex module,relevance,6,155,9,2026-08-12T12:13:51+00:00
25690233,Stripe ACH module for Perfex CRM,perfex module,relevance,6,156,32,2026-08-12T12:13:51+00:00
43421742,Perfex Ai Writer - AI Content Generator And AI Ticket Reply Module,perfex module,relevance,6,157,166,2026-08-12T12:13:51+00:00
50001400,Wallet Module for Perfex CRM - Smart Invoice Payment,perfex module,relevance,6,158,61,2026-08-12T12:13:51+00:00
57359861,Advanced Social Media Analytics module for Perfex CRM,perfex module,relevance,6,159,40,2026-08-12T12:13:51+00:00
29084049,SAGE® Module for Perfex CRM,perfex module,relevance,6,160,34,2026-08-12T12:13:51+00:00
56043828,Freshbooks Integration module for Perfex CRM,perfex module,relevance,6,161,7,2026-08-12T12:13:51+00:00
24915950,WhatsApp Chat Module - Internal Client & Staff Support for Perfex CRM,perfex module,relevance,6,162,199,2026-08-12T12:13:51+00:00
27273500,Perfex CRM - Customer & Project Feedback Module,perfex module,relevance,6,163,73,2026-08-12T12:13:51+00:00
25278359,REST API module for Perfex CRM - Connect Apps and Automate Workflows with third party applications,perfex module,relevance,6,164,3000,2026-08-12T12:13:51+00:00
31272203,Elite Custom JS and CSS module for Perfex CRM,perfex module,relevance,6,165,97,2026-08-12T12:13:51+00:00
63102893,Event Management & Ticket Booking Module for Perfex CRM with Attendees and Check-in,perfex module,relevance,6,166,3,2026-08-12T12:13:51+00:00
