product_id,title,keyword,sort,page,position,sales,scraped_at
53352209,Custom SMS Gateway module for Perfex CRM,perfex crm,relevance,7,198,38,2026-08-13T10:59:18+00:00
61557558,PayTR Payment Gateway for Perfex CRM,perfex crm,relevance,7,199,1,2026-08-13T10:59:18+00:00
24003506,Razorpay Payment Gateway for Perfex CRM,perfex crm,relevance,7,200,116,2026-08-13T10:59:18+00:00
25236502,Flutterwave Payment Gateway for Perfex CRM,perfex crm,relevance,7,201,23,2026-08-13T10:59:18+00:00
61264795,TallySync – Tally Forms to Perfex CRM Integration,perfex crm,relevance,7,202,3,2026-08-13T10:59:18+00:00
46864766,MailFlow - Marketing Campaigns For Customers & Leads Perfex CRM,perfex crm,relevance,7,203,168,2026-08-13T10:59:18+00:00
58659187,Hotel Management System Module for Perfex CRM,perfex crm,relevance,7,204,24,2026-08-13T10:59:18+00:00
49053979,XML Toolkit With E-Invoice export for Perfex CRM .,perfex crm,relevance,7,205,96,2026-08-13T10:59:18+00:00
49717581,Bank/Cash Account Balances For Perfex CRM,perfex crm,relevance,7,206,54,2026-08-13T10:59:18+00:00
46529957,ReportPlus - Effortles Automated Reporting Module for Perfex CRM,perfex crm,relevance,7,207,74,2026-08-13T10:59:18+00:00
60296638,Product Lifecycle Management module for Perfex CRM,perfex crm,relevance,7,208,11,2026-08-13T10:59:18+00:00
50226819,Yearly Activity Report For Perfex CRM,perfex crm,relevance,7,209,33,2026-08-13T10:59:18+00:00
47254047,Perfect SaaS - Powerful Multi-Tenancy Module for Perfex CRM,perfex crm,relevance,7,210,175,2026-08-13T10:59:18+00:00
47254047,Perfect SaaS - Powerful Multi-Tenancy Module for Perfex CRM,perfex crm,relevance,8,211,175,2026-08-13T10:59:28+00:00
51230958,DataPulse - Extensive Dashboard Analytics For Perfex CRM,perfex crm,relevance,8,212,40,2026-08-13T10:59:28+00:00
61576402,NetGSM Sms Module for Perfex CRM,perfex crm,relevance,8,213,1,2026-08-13T10:59:28+00:00
24620910,GoCardless Payment Gateway Integration for Perfex CRM,perfex crm,relevance,8,214,111,2026-08-13T10:59:28+00:00
54038935,Login Attempt Guard for Perfex CRM,perfex crm,relevance,8,215,18,2026-08-13T10:59:28+00:00
56925737,Customer Task Manage Module For Perfex CRM,perfex crm,relevance,8,216,32,2026-08-13T10:59:28+00:00
59692795,WHMCS Connector & Smart Data Synchronization for Perfex CRM,perfex crm,relevance,8,217,22,2026-08-13T10:59:28+00:00
59321654,Redsys Payment Module for Perfex CRM,perfex crm,relevance,8,218,3,2026-08-13T10:59:28+00:00
26758548,Bookmark links module for Perfex CRM,perfex crm,relevance,8,219,110,2026-08-13T10:59:28+00:00
53623513,Notes List Viewer Module for Perfex CRM,perfex crm,relevance,8,220,32,2026-08-13T10:59:28+00:00
47387865,PublishX - AI Powered CMS For Perfex CRM,perfex crm,relevance,8,221,43,2026-08-13T10:59:28+00:00
25615418,Assets Management & Asset Tracking module for Perfex CRM,perfex crm,relevance,8,222,548,2026-08-13T10:59:28+00:00
62682109,Service Management Module + Technician Mobile App for Perfex CRM,perfex crm,relevance,8,223,5,2026-08-13T10:59:28+00:00
54341289,Slack Alert module for Perfex CRM,perfex crm,relevance,8,224,10,2026-08-13T10:59:28+00:00
51624054,LogTracker - The Powerful Error Tracking Module for Perfex CRM,perfex crm,relevance,8,225,62,2026-08-13T10:59:28+00:00
24851275,Custom SMS & Email Notifications Automation for Perfex CRM,perfex crm,relevance,8,226,690,2026-08-13T10:59:28+00:00
61063858,FreeAgent Integration Module for Perfex CRM,perfex crm,relevance,8,227,1,2026-08-13T10:59:28+00:00
57359861,Advanced Social Media Analytics module for Perfex CRM,perfex crm,relevance,8,228,40,2026-08-13T10:59:28+00:00
29084049,SAGE® Module for Perfex CRM,perfex crm,relevance,8,229,34,2026-08-13T10:59:28+00:00
61043239,GoCardless Workflow Integration Module for Perfex CRM,perfex crm,relevance,8,230,2,2026-08-13T10:59:28+00:00
52362027,Payfast Payment Gateway Module for Perfex CRM,perfex crm,relevance,8,231,18,2026-08-13T10:59:28+00:00
50001400,Wallet Module for Perfex CRM - Smart Invoice Payment,perfex crm,relevance,8,232,61,2026-08-13T10:59:28+00:00
56043828,Freshbooks Integration module for Perfex CRM,perfex crm,relevance,8,233,7,2026-08-13T10:59:28+00:00
58676259,FaceLogin for Perfex CRM – Facial Recognition Login,perfex crm,relevance,8,234,13,2026-08-13T10:59:28+00:00
63032352,"WooSync — WooCommerce Orders, Customers & Invoices Sync for Perfex CRM",perfex crm,relevance,8,235,5,2026-08-13T10:59:28+00:00
25690233,Stripe ACH module for Perfex CRM,perfex crm,relevance,8,236,32,2026-08-13T10:59:28+00:00
46679311,E-Invoicing - European Compliant Invoicing For Perfex CRM,perfex crm,relevance,8,237,99,2026-08-13T10:59:28+00:00
40007233,Add-on Password Validation Module for Perfex CRM,perfex crm,relevance,8,238,37,2026-08-13T10:59:28+00:00
61500332,Mattermost Notifications Module for Perfex CRM,perfex crm,relevance,8,239,0,2026-08-13T10:59:28+00:00
61085524,Dynamic CRUD & Form Builder for Perfex CRM,perfex crm,relevance,8,240,8,2026-08-13T10:59:28+00:00
40014712,Perfex CRM Addon For Teleman Telemarketing Application,perfex crm,relevance,9,241,51,2026-08-13T10:59:37+00:00
51289294,Deposit Invoice and Sales Item Customization Module for Perfex CRM,perfex crm,relevance,9,242,90,2026-08-13T10:59:37+00:00
45916466,Customers REST API - Third-Party Integration for Perfex CRM,perfex crm,relevance,9,243,157,2026-08-13T10:59:37+00:00
47020035,Page Builder Pro for Perfex CRM with Landing Page Control,perfex crm,relevance,9,244,109,2026-08-13T10:59:37+00:00
58629456,Business Bundle Modules for Perfex CRM,perfex crm,relevance,9,245,3,2026-08-13T10:59:37+00:00
58358414,Iyzipay Payment Gateway for Perfex CRM,perfex crm,relevance,9,246,3,2026-08-13T10:59:37+00:00
52034853,Swiss QR Bill Module For Perfex CRM,perfex crm,relevance,9,247,28,2026-08-13T10:59:37+00:00
36115399,Elite Download Modules for Perfex CRM,perfex crm,relevance,9,248,27,2026-08-13T10:59:37+00:00
32605041,Advanced Support Ticket Filters Module for Perfex CRM,perfex crm,relevance,9,249,117,2026-08-13T10:59:37+00:00
37170358,Perfex CRM ClickSend SMS Module,perfex crm,relevance,9,250,15,2026-08-13T10:59:37+00:00
56043842,Sage Accounting Integration module for Perfex CRM,perfex crm,relevance,9,251,12,2026-08-13T10:59:37+00:00
63050579,"Perfex CRM Renewal Manager – Track Contracts, Subscriptions & Revenue Recovery",perfex crm,relevance,9,252,6,2026-08-13T10:59:37+00:00
31272203,Elite Custom JS and CSS module for Perfex CRM,perfex crm,relevance,9,253,97,2026-08-13T10:59:37+00:00
25801372,Pesapal Payment Gateway for Perfex CRM,perfex crm,relevance,9,254,16,2026-08-13T10:59:37+00:00
50575102,Danish Language Pack for Perfex CRM,perfex crm,relevance,9,255,5,2026-08-13T10:59:37+00:00
58990551,NoteBoard – Notes & Broadcast Module for Perfex CRM,perfex crm,relevance,9,256,14,2026-08-13T10:59:37+00:00
58503519,SSLCommerz Payment Gateway for Perfex CRM,perfex crm,relevance,9,257,2,2026-08-13T10:59:37+00:00
32425043,Mautic - Automated Marketing Tool For Perfex CRM,perfex crm,relevance,9,258,47,2026-08-13T10:59:37+00:00
54836716,Client One-Time Password Module For Perfex CRM,perfex crm,relevance,9,259,25,2026-08-13T10:59:37+00:00
23832484,Live Chat module for Perfex CRM - Smart Customer Support,perfex crm,relevance,9,260,153,2026-08-13T10:59:37+00:00
59512445,Anna – AI Copilot & MCP Integration for Perfex CRM,perfex crm,relevance,9,261,27,2026-08-13T10:59:37+00:00
28734726,"MNS - Perfex CRM Application para MacOS, Windows, Linux",perfex crm,relevance,9,262,145,2026-08-13T10:59:37+00:00
59065356,AI-Powered Natural-Language Reporting Module for Perfex CRM,perfex crm,relevance,9,263,21,2026-08-13T10:59:37+00:00
28895343,"XERO module for Perfex CRM - Synchronize Invoices, Payments",perfex crm,relevance,9,264,57,2026-08-13T10:59:37+00:00
29356890,Export Customer Details (KYC Compliance)  Module for Perfex CRM,perfex crm,relevance,9,265,141,2026-08-13T10:59:37+00:00
45792758,QuickShare - File transfer & sharing module for Perfex CRM,perfex crm,relevance,9,266,55,2026-08-13T10:59:37+00:00
24754675,Perfex CRM Flat Admin Theme - Clean & Smart Admin Interface,perfex crm,relevance,9,267,456,2026-08-13T10:59:37+00:00
52203746,Xendit Payment Gateway Module for Perfex CRM,perfex crm,relevance,9,268,7,2026-08-13T10:59:37+00:00
60043797,Wasabi Cloud Storage Integration for Perfex CRM,perfex crm,relevance,9,269,2,2026-08-13T10:59:37+00:00
26773517,Advanced Task Filters & Smart Workflow for Perfex CRM,perfex crm,relevance,9,270,210,2026-08-13T10:59:37+00:00
26406165,Account Planning - Data-Driven Strategic Module for Perfex CRM,perfex crm,relevance,10,271,210,2026-08-13T10:59:46+00:00
57110534,Domain Manager for Perfex CRM – Manage and Track Your Domains Efficiently,perfex crm,relevance,10,272,51,2026-08-13T10:59:46+00:00
24625109,Mercado Pago Payment Gateway Integration for Perfex CRM,perfex crm,relevance,10,273,79,2026-08-13T10:59:46+00:00
62297963,"Data Builder — Visual Reporting, REST API & GraphQL for Perfex CRM",perfex crm,relevance,10,274,12,2026-08-13T10:59:46+00:00
27273500,Perfex CRM - Customer & Project Feedback Module,perfex crm,relevance,10,275,73,2026-08-13T10:59:46+00:00
60448824,ParsePilot - Lightning OCR & Auto-Fill Toolkit for Perfex CRM,perfex crm,relevance,10,276,30,2026-08-13T10:59:46+00:00
61693927,"Item Wise Image Upload, Discount and Coupon Manager for Perfex CRM",perfex crm,relevance,10,277,6,2026-08-13T10:59:46+00:00
49522529,PolyUtilities for Perfex CRM - Ultimate UI/UX & Customization Toolkit,perfex crm,relevance,10,278,136,2026-08-13T10:59:46+00:00
38262219,Δωρεάν ηλεκτρονική τιμολόγηση - myDATA ΑΑΔΕ module for Perfex CRM,perfex crm,relevance,10,279,61,2026-08-13T10:59:46+00:00
59912180,Aamarpay Payment Gateway for Perfex CRM,perfex crm,relevance,10,280,0,2026-08-13T10:59:46+00:00
56109655,Hopper Tools - Utility Module for Perfex CRM,perfex crm,relevance,10,281,5,2026-08-13T10:59:46+00:00
61372175,"FormSync – Automated Form to Lead, Customer & Ticket Sync for Perfex CRM",perfex crm,relevance,10,282,31,2026-08-13T10:59:46+00:00
26413678,Task Bookmarks - Smart Task Organization Module for Perfex CRM,perfex crm,relevance,10,283,139,2026-08-13T10:59:46+00:00
37286054,Coinbase Crypto Payment gateway for Perfex CRM,perfex crm,relevance,10,284,18,2026-08-13T10:59:46+00:00
23640054,"Perfex CRM Flat Theme - Clean, Responsive & Smart Customers UI",perfex crm,relevance,10,285,445,2026-08-13T10:59:46+00:00
52004114,WhatsApp Official Cloud API Chat & Marketing Automation module for Perfex CRM,perfex crm,relevance,10,286,425,2026-08-13T10:59:46+00:00
34127976,SMS Gateway Hub Module for Perfex CRM,perfex crm,relevance,10,287,21,2026-08-13T10:59:46+00:00
26761482,Project Roadmap with Reporting & Workflow Automation module for Perfex CRM Projects,perfex crm,relevance,10,288,543,2026-08-13T10:59:46+00:00
47407556,Perfex CRM Video Chat Add-on from LiveSmart,perfex crm,relevance,10,289,36,2026-08-13T10:59:46+00:00
62517563,Cloud Storage Module for Perfex CRM – S3 Compatible Sync and Active Upload,perfex crm,relevance,10,290,5,2026-08-13T10:59:46+00:00
26512492,Shopier Payment Gateway for Perfex CRM,perfex crm,relevance,10,291,13,2026-08-13T10:59:46+00:00
59642653,Password Rotation & Expiry – Security Module for Perfex CRM,perfex crm,relevance,10,292,9,2026-08-13T10:59:46+00:00
33990019,Mailwizz EMA - Campaign Builder Module for Perfex CRM,perfex crm,relevance,10,293,58,2026-08-13T10:59:46+00:00
25278359,REST API module for Perfex CRM - Connect Apps and Automate Workflows with third party applications,perfex crm,relevance,10,294,3000,2026-08-13T10:59:46+00:00
27095883,Telegram Smart Notifications & Automation Center for Perfex CRM,perfex crm,relevance,10,295,87,2026-08-13T10:59:46+00:00
63102893,Event Management & Ticket Booking Module for Perfex CRM with Attendees and Check-in,perfex crm,relevance,10,296,3,2026-08-13T10:59:46+00:00
28066674,Business Process Modelling 1.0.6. module for Perfex CRM,perfex crm,relevance,10,297,70,2026-08-13T10:59:46+00:00
36139176,Myfatoorah Payment Gateway Module for Perfex CRM,perfex crm,relevance,10,298,16,2026-08-13T10:59:46+00:00
54969625,Tour Guide Builder for Perfex CRM – Zero-Code Onboarding and Walkthroughs,perfex crm,relevance,10,299,63,2026-08-13T10:59:46+00:00
47592024,Tap Payment Gateway Module for Perfex CRM,perfex crm,relevance,10,300,12,2026-08-13T10:59:46+00:00
24695112,BitPay Payment Gateway Integration for Perfex CRM,perfex crm,relevance,11,301,27,2026-08-13T11:00:54+00:00
58656663,FexCall – Smart AI Call Assistant & Lead Automation Module for Perfex CRM,perfex crm,relevance,11,302,51,2026-08-13T11:00:54+00:00
24211160,myPOS Payment Gateway Integration for Perfex CRM,perfex crm,relevance,11,303,22,2026-08-13T11:00:54+00:00
43436964,Cashfree Payment Gateway Module For Perfex CRM,perfex crm,relevance,11,304,12,2026-08-13T11:00:54+00:00
51516561,Share / Hide Task Comments Module for Perfex CRM,perfex crm,relevance,11,305,11,2026-08-13T11:00:54+00:00
26620578,Human Resources Management (HRM) & Workforce Automation module for Perfex CRM,perfex crm,relevance,11,306,644,2026-08-13T11:00:54+00:00
24915950,WhatsApp Chat Module - Internal Client & Staff Support for Perfex CRM,perfex crm,relevance,11,307,199,2026-08-13T11:00:54+00:00
53104107,NOWPayments Payment Gateway Module for Perfex CRM,perfex crm,relevance,11,308,5,2026-08-13T11:00:54+00:00
27111428,"QuickBooks Integration module for Perfex CRM - Sync Invoices, Payments & Expenses",perfex crm,relevance,11,309,252,2026-08-13T11:00:54+00:00
58344793,Paddle Payment Gateway for Perfex CRM,perfex crm,relevance,11,310,0,2026-08-13T11:00:54+00:00
47659280,Tradeindia Leads Integration Module For Perfex CRM,perfex crm,relevance,11,311,5,2026-08-13T11:00:54+00:00
51504146,BannerCraft - Dynamic Banner Management & News Ticker Module for Perfex CRM,perfex crm,relevance,11,312,61,2026-08-13T11:00:54+00:00
50406188,Marketing Business Modules Bundle - Perfex CRM Smart Tools,perfex crm,relevance,11,313,13,2026-08-13T11:00:54+00:00
49908117,Business Tools Modules Bundle - Perfex CRM Productivity Pack,perfex crm,relevance,11,314,17,2026-08-13T11:00:54+00:00
61450519,Perfex CRM Webhooks & n8n Automation Module – Real-Time Workflow Integration,perfex crm,relevance,11,315,25,2026-08-13T11:00:54+00:00
24315892,Skrill Payment Gateway Integration for Perfex CRM,perfex crm,relevance,11,316,16,2026-08-13T11:00:54+00:00
25811410,iPay Payment Gateway for Perfex CRM,perfex crm,relevance,11,317,6,2026-08-13T11:00:54+00:00
39375783,Email Marketing & SMS Marketing Integration For Perfex CRM,perfex crm,relevance,11,318,79,2026-08-13T11:00:54+00:00
53052338,"WhatsBot - WhatsApp Marketing, Bot, Chat & AI Personal Assistant Module for Perfex CRM",perfex crm,relevance,11,319,399,2026-08-13T11:00:54+00:00
31254267,Decision Model and Notation(DMN) Module for Perfex CRM,perfex crm,relevance,11,320,28,2026-08-13T11:00:54+00:00
58649191,"Perfex CRM Payment Gateway Bundle – Adyen, Klarna, SumUp",perfex crm,relevance,11,321,6,2026-08-13T11:00:54+00:00
57443179,PhonePe Payment Gateway for Perfex CRM,perfex crm,relevance,11,322,0,2026-08-13T11:00:54+00:00
31364489,Elite Math Captcha module for Perfex CRM,perfex crm,relevance,11,323,13,2026-08-13T11:00:54+00:00
35742698,Paytm Payment Gateway Plugin for Perfex CRM,perfex crm,relevance,11,324,10,2026-08-13T11:00:54+00:00
25623248,Facebook & Instagram Leads Synchronization module for Perfex CRM - Marketing Automation for Meta Ads,perfex crm,relevance,11,325,617,2026-08-13T11:00:54+00:00
24451975,Brevo SMS notification Module for Perfex CRM formerly SendInBlue,perfex crm,relevance,11,326,71,2026-08-13T11:00:54+00:00
52429331,Thawani Payment Gateway Module for Perfex CRM,perfex crm,relevance,11,327,3,2026-08-13T11:00:54+00:00
27515681,QuickBooks® Online Module for Perfex CRM - Real Time and Scheduled Synchronization,perfex crm,relevance,11,328,150,2026-08-13T11:00:54+00:00
49908170,Project Management & Freelancer Business Modules Bundle for Perfex CRM,perfex crm,relevance,11,329,25,2026-08-13T11:00:54+00:00
25269490,"Chat Support Module - WhatsApp, Messenger & Viber Integration for Perfex CRM",perfex crm,relevance,11,330,145,2026-08-13T11:00:54+00:00
49001177,Moyasar Payment Gateway Module for Perfex CRM,perfex crm,relevance,12,331,3,2026-08-13T11:01:02+00:00
58054103,Promo Codes & Discount Module for Perfex CRM with Client Segment Export,perfex crm,relevance,12,332,16,2026-08-13T11:01:02+00:00
58630012,Project Management and Automation Bundle Modules for Perfex CRM,perfex crm,relevance,12,333,2,2026-08-13T11:01:02+00:00
30776221,Elite Custom JS module for Perfex CRM,perfex crm,relevance,12,334,8,2026-08-13T11:01:02+00:00
58739983,"2FA Authenticator Module for Perfex CRM – Compatible with Google, Microsoft, Authy & More",perfex crm,relevance,12,335,32,2026-08-13T11:01:02+00:00
23980227,Google Analytics Integration module for Perfex CRM - Smart Traffic Insights,perfex crm,relevance,12,336,85,2026-08-13T11:01:02+00:00
62458373,KRA eTIMS Integration Module for Perfex CRM – Kenya Tax Invoice Compliance,perfex crm,relevance,12,337,1,2026-08-13T11:01:02+00:00
53297436,"Google Workspace Integration module for Perfex CRM - Google Drive, Sheets, Docs, Forms & Slides",perfex crm,relevance,12,338,268,2026-08-13T11:01:02+00:00
52714003,Fatora Payment Gateway Module for Perfex CRM,perfex crm,relevance,12,339,1,2026-08-13T11:01:02+00:00
23994943,Facebook Pixel Integration module for Perfex CRM - Smart Conversion Tracking,perfex crm,relevance,12,340,41,2026-08-13T11:01:02+00:00
50015083,Valorpaytech Payment Gateway Module for Perfex CRM,perfex crm,relevance,12,341,1,2026-08-13T11:01:02+00:00
59652085,"GeoIP & Access Restriction Module for Perfex CRM (Restrict by IP, Country, or Email)",perfex crm,relevance,12,342,12,2026-08-13T11:01:02+00:00
14013737,Perfex - Powerful Open Source CRM,perfex crm,relevance,12,343,25900,2026-08-13T11:01:02+00:00
58315556,"Perfex CRM Payment Gateway Bundle – PayU, CoinGate, Shift4",perfex crm,relevance,12,344,1,2026-08-13T11:01:02+00:00
59101289,Custom & Offline Payment Gateway Module for Perfex CRM (Manual Gateway Builder),perfex crm,relevance,12,345,10,2026-08-13T11:01:02+00:00
28902724,Xero® Online Module for Perfex CRM - Spend less time on the books,perfex crm,relevance,12,346,54,2026-08-13T11:01:02+00:00
52426427,YooKassa / YooMoney Payment Gateway Module for Perfex CRM,perfex crm,relevance,12,347,2,2026-08-13T11:01:02+00:00
26539369,Staff Outsourcing & Smart Resources Booking module for Perfex CRM - Outsource your employees,perfex crm,relevance,12,348,207,2026-08-13T11:01:02+00:00
53148119,Cashbill Payment Gateway Module for Perfex CRM,perfex crm,relevance,12,349,0,2026-08-13T11:01:02+00:00
59361564,Website Uptime Monitor for Perfex CRM – Real-Time Website Tracking & Status Pages,perfex crm,relevance,12,350,17,2026-08-13T11:01:02+00:00
56960536,"3D Studio Module for Perfex CRM – Create, Manage, and Showcase 3D Designs",perfex crm,relevance,12,351,4,2026-08-13T11:01:02+00:00
54636335,WhatsBot REST API Module for Perfex CRM - Connect your WhatsBot with third party applications,perfex crm,relevance,12,352,28,2026-08-13T11:01:02+00:00
52769004,Flutex - Perfex CRM Admin/Staff Mobile App for Android & IOS | Flutter App with API Module Included,perfex crm,relevance,12,353,159,2026-08-13T11:01:02+00:00
49908080,"E-commerce Business Modules Bundle for Perfex CRM - POS, Inventory & other smart tools",perfex crm,relevance,12,354,13,2026-08-13T11:01:02+00:00
41921554,DiveshFlow - Android|IOS CRM Companion for Perfex,perfex crm,relevance,12,355,55,2026-08-13T11:01:02+00:00
63799075,Sales Quotas Module for Prefex CRM,perfex crm,relevance,12,356,2,2026-08-13T11:01:02+00:00
62992413,Perfex Visual Designer – Real-Time UI Styling Tool,perfex crm,relevance,12,357,2,2026-08-13T11:01:02+00:00
46161326,ProjectSpot - Projects Showcase For Clients Perfex Module,perfex crm,relevance,12,358,25,2026-08-13T11:01:02+00:00
30494100,Perfex integration with LexOffice,perfex crm,relevance,12,359,44,2026-08-13T11:01:02+00:00
51719799,Glofex Admin/Employee Mobile APP for perfex,perfex crm,relevance,12,360,39,2026-08-13T11:01:02+00:00
49744278,Search Menu for Perfex CRM,perfex crm,relevance,13,361,33,2026-08-13T11:01:12+00:00
49922588,Perfex SaaS Bundle - Multi-Tenancy & Automation,perfex crm,relevance,13,362,70,2026-08-13T11:01:12+00:00
55692143,PayMoney - Perfex Crm Payment Addon,perfex crm,relevance,13,363,5,2026-08-13T11:01:12+00:00
60740320,FlexAcademy - Perfex Learning Management System,perfex crm,relevance,13,364,59,2026-08-13T11:01:12+00:00
28889201,Zoom Meeting Manager,perfex crm,relevance,13,365,194,2026-08-13T11:01:12+00:00
47413103,TayBetterSMS For Perfex CRM,perfex crm,relevance,13,366,6,2026-08-13T11:01:12+00:00
63762595,FlexCall - Perfex Call Center,perfex crm,relevance,13,367,2,2026-08-13T11:01:12+00:00
34122170,Perfex Dashboard - Dashboard builder for Perfex CRM,perfex crm,relevance,13,368,177,2026-08-13T11:01:12+00:00
54869954,Perfex GraphQL API - Smart Data Query & Custom Modules Access,perfex crm,relevance,13,369,70,2026-08-13T11:01:12+00:00
52698607,Glofex Clients Mobile APP for perfex,perfex crm,relevance,13,370,6,2026-08-13T11:01:12+00:00
53807828,Flexform - Perfex Form Builder,perfex crm,relevance,13,371,230,2026-08-13T11:01:12+00:00
24219858,Custom JavaScript module for Perfex,perfex crm,relevance,13,372,132,2026-08-13T11:01:12+00:00
31491233,Perfex Landing - LandingPage builder for Perfex CRM,perfex crm,relevance,13,373,331,2026-08-13T11:01:12+00:00
61820857,FlexSocial - Perfex AI Social Media Management and Marketing Module,perfex crm,relevance,13,374,35,2026-08-13T11:01:12+00:00
32949433,Social Media Login module for Perfex - Register and Log-in using social networks,perfex crm,relevance,13,375,198,2026-08-13T11:01:12+00:00
63079715,Flexi File Manager Module for Perfex,perfex crm,relevance,13,376,2,2026-08-13T11:01:12+00:00
46175176,Stripe SEPA Direct Debit Gateway Integration for Perfex,perfex crm,relevance,13,377,79,2026-08-13T11:01:12+00:00
29242977,Multi-Page Web to Lead Form Module,perfex crm,relevance,13,378,200,2026-08-13T11:01:12+00:00
43421742,Perfex AiWriter - AI Content Generator And AI Ticket Reply Module,perfex crm,relevance,13,379,166,2026-08-13T11:01:12+00:00
49531619,Event Management and Ticket Booking Module for Perfex,perfex crm,relevance,13,380,90,2026-08-13T11:01:12+00:00
48456060,LiveSmart All-in One Bundle,perfex crm,relevance,13,381,92,2026-08-13T11:01:12+00:00
27664874,Perfex Zoom Meeting Module,perfex crm,relevance,13,382,184,2026-08-13T11:01:12+00:00
51125221,Discussion and Community Forum Module for Perfex,perfex crm,relevance,13,383,29,2026-08-13T11:01:12+00:00
38315291,Perfex Popup - Popups builder for Perfex CRM,perfex crm,relevance,13,384,41,2026-08-13T11:01:12+00:00
48680733,SynthAI - AI Module For Rise CRM,perfex crm,relevance,13,385,36,2026-08-13T11:01:12+00:00
47996439,Flexible Backup and Restore Module for Perfex,perfex crm,relevance,13,386,228,2026-08-13T11:01:12+00:00
49666154,Adjustable Table List Headings For Perfex CRM,perfex crm,relevance,13,387,104,2026-08-13T11:01:12+00:00
50229387,Project Sprints Management for Perfex,perfex crm,relevance,13,388,49,2026-08-13T11:01:12+00:00
58607301,Appointment Booking and Scheduling module for Perfex,perfex crm,relevance,13,389,13,2026-08-13T11:01:12+00:00
52358890,Xrise Admin/Staff Mobile App for Rise CRM,perfex crm,relevance,13,390,27,2026-08-13T11:01:12+00:00
29259040,"Diagramy - Diagrams and BPMN module for Perfex (Flowchart, Process, Org Chart, Whiteboard & more)",perfex crm,relevance,14,391,267,2026-08-13T11:01:20+00:00
54839892,Shortly - Perfex URL Shortener,perfex crm,relevance,14,392,28,2026-08-13T11:01:20+00:00
49952430,Flexible Keep In Touch For Perfex,perfex crm,relevance,14,393,63,2026-08-13T11:01:20+00:00
51830120,QR Generator For Rise CRM,perfex crm,relevance,14,394,12,2026-08-13T11:01:20+00:00
50079462,Workflow Rules and Automation Module for Perfex,perfex crm,relevance,14,395,145,2026-08-13T11:01:20+00:00
50412395,Flexible Lead Scoring and Lead Rating Module for Perfex,perfex crm,relevance,14,396,38,2026-08-13T11:01:20+00:00
48619366,Flexible Backup & Restore Module for Rise CRM,perfex crm,relevance,14,397,81,2026-08-13T11:01:20+00:00
63130507,"SmartDesk – The Complete CRM , HRM, Projects, and Analytics Management Solution",perfex crm,relevance,14,398,1,2026-08-13T11:01:20+00:00
58558629,Assets Management Module for Concord CRM - Manage Company and Customer Assets,perfex crm,relevance,14,399,11,2026-08-13T11:01:20+00:00
58558714,SaaS module for Concord - Transform your CRM into a Powerful Multi-Tenancy Solution,perfex crm,relevance,14,400,55,2026-08-13T11:01:20+00:00
58558685,Invoicing & Smart Billing Module for Concord CRM,perfex crm,relevance,14,401,28,2026-08-13T11:01:20+00:00
58558594,"Google Workspace Integration Module for Concord CRM - Google Drive, Sheets, Docs, Forms & Slides",perfex crm,relevance,14,402,21,2026-08-13T11:01:20+00:00
58558546,Custom SMS module for Concord CRM - Automated and On-demand Messages,perfex crm,relevance,14,403,20,2026-08-13T11:01:20+00:00
55565303,CRM Customer Mobile App | CRM Admin / Staff Mobile App | CRM Flutter Mobile App Template,perfex crm,relevance,14,404,11,2026-08-13T11:01:20+00:00
55005787,Google Lead Finder for RISE CRM,perfex crm,relevance,14,405,17,2026-08-13T11:01:20+00:00
30494100,Perfex integration with LexOffice,perfex integration,relevance,1,1,44,2026-08-13T10:54:25+00:00
64257372,Perfex MCP - AI Integration Bridge for Perfex CRM,perfex integration,relevance,1,2,4,2026-08-13T10:54:25+00:00
25421122,WordFex - Smart WordPress to Perfex CRM Integration,perfex integration,relevance,1,3,240,2026-08-13T10:54:25+00:00
61264795,TallySync – Tally Forms to Perfex CRM Integration,perfex integration,relevance,1,4,3,2026-08-13T10:54:25+00:00
54061000,AWS S3 Integration for Perfex CRM,perfex integration,relevance,1,5,93,2026-08-13T10:54:25+00:00
56043834,Quickbooks Integration module for Perfex CRM,perfex integration,relevance,1,6,43,2026-08-13T10:54:25+00:00
61902641,API Integration Manager Module for Perfex CRM,perfex integration,relevance,1,7,10,2026-08-13T10:54:25+00:00
61099524,PEPPOL Integration Module for Perfex CRM,perfex integration,relevance,1,8,10,2026-08-13T10:54:25+00:00
56043855,Xero Integration module for Perfex CRM,perfex integration,relevance,1,9,23,2026-08-13T10:54:25+00:00
56043884,Zoho Integration module for Perfex CRM,perfex integration,relevance,1,10,23,2026-08-13T10:54:25+00:00
62254658,Tawk.to Live Chat Integration for Perfex CRM,perfex integration,relevance,1,11,3,2026-08-13T10:54:25+00:00
58758720,Perfex GO - Native Mobile App Integration for Perfex CRM,perfex integration,relevance,1,12,47,2026-08-13T10:54:25+00:00
38264682,Indiamart Leads Integration Module for Perfex CRM,perfex integration,relevance,1,13,59,2026-08-13T10:54:25+00:00
38690826,WhatsApp Cloud API Business Integration module for Perfex CRM,perfex integration,relevance,1,14,434,2026-08-13T10:54:25+00:00
61063858,FreeAgent Integration Module for Perfex CRM,perfex integration,relevance,1,15,1,2026-08-13T10:54:25+00:00
59512445,Anna – AI Copilot & MCP Integration for Perfex CRM,perfex integration,relevance,1,16,27,2026-08-13T10:54:25+00:00
